2026-04-24 13:41:29,293 | INFO | Factor backtest success. alpha_id=LLlwgLG2 attempts=1
2026-04-24 13:42:55,364 | INFO | Factor backtest success. alpha_id=XgYx26pz attempts=1
2026-04-24 13:43:02,127 | INFO | Factor backtest success. alpha_id=VkYL2ok8 attempts=1
2026-04-24 13:47:25,003 | INFO | Factor backtest success. alpha_id=j2dJ9A8E attempts=1
2026-04-24 13:48:04,107 | INFO | Factor backtest success. alpha_id=ZYW92Qwn attempts=1
2026-04-24 13:48:04,108 | INFO | Batch progress 110/500
2026-04-24 13:49:40,136 | INFO | Factor backtest success. alpha_id=N15Gg3Ne attempts=1
2026-04-24 13:52:34,859 | INFO | Factor backtest success. alpha_id=QP5AnMwQ attempts=1
2026-04-24 13:53:12,710 | INFO | Factor backtest success. alpha_id=d5l6nA9Y attempts=1
2026-04-24 13:54:49,081 | INFO | Factor backtest success. alpha_id=2rnxvR1N attempts=1
2026-04-24 13:54:57,505 | INFO | Factor backtest success. alpha_id=om9Xnv3k attempts=1
2026-04-24 13:57:24,964 | INFO | Factor backtest success. alpha_id=leRY7Wvx attempts=1
2026-04-24 13:59:44,687 | INFO | Factor backtest success. alpha_id=akW8NQxW attempts=1
2026-04-24 14:00:32,214 | INFO | Factor backtest success. alpha_id=MP5nbVNL attempts=1
2026-04-24 14:02:33,774 | INFO | Factor backtest success. alpha_id=leRYre5x attempts=1
2026-04-24 14:04:00,225 | INFO | Factor backtest success. alpha_id=d5l6dLQJ attempts=1
2026-04-24 14:04:00,226 | INFO | Batch progress 120/500
2026-04-24 14:04:33,485 | INFO | Factor backtest success. alpha_id=QP5AEeOM attempts=1
2026-04-24 14:06:19,870 | INFO | Factor backtest success. alpha_id=78KrJaRx attempts=1
2026-04-24 14:07:09,746 | INFO | Factor backtest success. alpha_id=mLxNZ8X2 attempts=1
2026-04-24 14:09:01,170 | INFO | Factor backtest success. alpha_id=O05joJoR attempts=1
2026-04-24 14:09:52,209 | INFO | Factor backtest success. alpha_id=Gr3NkQR5 attempts=1
2026-04-24 14:11:27,460 | INFO | Factor backtest success. alpha_id=zqJEOE0K attempts=1
2026-04-24 14:11:33,676 | INFO | Factor backtest success. alpha_id=O05joXq1 attempts=1
2026-04-24 14:12:58,682 | INFO | Factor backtest success. alpha_id=d5l6Q5EX attempts=1
2026-04-24 14:13:40,143 | INFO | Factor backtest success. alpha_id=6XYQE8OO attempts=1
2026-04-24 14:15:12,710 | INFO | Factor backtest success. alpha_id=6XYQEg2Y attempts=1
2026-04-24 14:15:12,712 | INFO | Batch progress 130/500
2026-04-24 14:17:14,277 | INFO | Factor backtest success. alpha_id=6XYQEEYY attempts=1
2026-04-24 14:17:41,914 | INFO | Factor backtest success. alpha_id=LLlwRpoe attempts=1
2026-04-24 14:19:00,533 | INFO | Factor backtest success. alpha_id=E5rMKp7m attempts=1
2026-04-24 14:19:18,892 | INFO | Factor backtest success. alpha_id=Gr3NoO0o attempts=1
2026-04-24 14:21:20,236 | INFO | Factor backtest success. alpha_id=VkYL85N8 attempts=1
2026-04-24 14:22:07,807 | INFO | Factor backtest success. alpha_id=xAmonoJl attempts=1
2026-04-24 14:22:51,426 | INFO | Factor backtest success. alpha_id=WjWRg56O attempts=1
2026-04-24 14:23:33,791 | INFO | Factor backtest success. alpha_id=xAmoxKWw attempts=1
2026-04-24 14:25:25,141 | INFO | Factor backtest success. alpha_id=P0XbpEvL attempts=1
2026-04-24 14:25:58,508 | INFO | Factor backtest success. alpha_id=RRkopZM1 attempts=1
2026-04-24 14:25:58,510 | INFO | Batch progress 140/500
2026-04-24 14:27:40,009 | INFO | Factor backtest success. alpha_id=e7qPOLAE attempts=1
2026-04-24 14:27:51,691 | INFO | Factor backtest success. alpha_id=9qA3wRAr attempts=1
2026-04-24 14:29:43,937 | INFO | Factor backtest success. alpha_id=leRYVKZO attempts=1
2026-04-24 14:31:18,370 | INFO | Factor backtest success. alpha_id=58q1wA7o attempts=1
2026-04-24 14:33:30,146 | INFO | Factor backtest success. alpha_id=VkYLpW6V attempts=1
2026-04-24 14:34:07,109 | INFO | Factor backtest success. alpha_id=Gr3NLrP5 attempts=1
2026-04-24 14:36:08,450 | INFO | Factor backtest success. alpha_id=wpJAl6N5 attempts=1
2026-04-24 14:36:28,071 | INFO | Factor backtest success. alpha_id=2rnxLq8w attempts=1
2026-04-24 14:37:39,759 | INFO | Factor backtest success. alpha_id=leRYlRGx attempts=1
2026-04-24 14:38:24,679 | INFO | Factor backtest success. alpha_id=Jj5kObbj attempts=1
2026-04-24 14:38:24,680 | INFO | Batch progress 150/500
2026-04-24 14:39:36,125 | INFO | Factor backtest success. alpha_id=pw1klNq6 attempts=1
2026-04-24 14:39:51,748 | INFO | Factor backtest success. alpha_id=P0Xb37jx attempts=1
2026-04-24 14:41:07,957 | INFO | Factor backtest success. alpha_id=om9XlEn6 attempts=1
2026-04-24 14:42:31,521 | INFO | Factor backtest success. alpha_id=9qA3rmzr attempts=1
2026-04-24 14:45:15,642 | INFO | Factor backtest success. alpha_id=3qnOeqnZ attempts=1
2026-04-24 14:45:49,067 | INFO | Factor backtest success. alpha_id=9qA37Yjd attempts=1
2026-04-24 14:48:08,224 | INFO | Factor backtest success. alpha_id=om9Xgv26 attempts=1
2026-04-24 14:48:12,815 | INFO | Factor backtest success. alpha_id=1YnRzL7R attempts=1
2026-04-24 14:50:40,423 | INFO | Factor backtest success. alpha_id=WjWRV7jj attempts=1
2026-04-24 14:52:53,424 | INFO | Factor backtest success. alpha_id=d5l6R3VK attempts=1
2026-04-24 14:52:53,426 | INFO | Batch progress 160/500
2026-04-24 14:53:12,398 | INFO | Factor backtest success. alpha_id=ZYW9Kzk1 attempts=1
2026-04-24 14:54:49,966 | INFO | Factor backtest success. alpha_id=E5rMejJJ attempts=1
2026-04-24 14:56:49,944 | INFO | Factor backtest success. alpha_id=VkYLGj70 attempts=1
2026-04-24 14:57:34,355 | INFO | Factor backtest success. alpha_id=npOlNbww attempts=1
2026-04-24 14:58:26,069 | INFO | Factor backtest success. alpha_id=Gr3NGY0G attempts=1
2026-04-24 14:59:55,977 | INFO | Factor backtest success. alpha_id=om9XNV25 attempts=1
2026-04-24 15:01:58,741 | INFO | Factor backtest success. alpha_id=ZYW9EbnY attempts=1
2026-04-24 15:03:50,822 | INFO | Factor backtest success. alpha_id=XgYxovx1 attempts=1
2026-04-24 15:05:46,416 | INFO | Factor backtest success. alpha_id=O05jG3Q1 attempts=1
2026-04-24 15:06:53,036 | INFO | Factor backtest success. alpha_id=E5rMl1g0 attempts=1
2026-04-24 15:06:53,038 | INFO | Batch progress 170/500
2026-04-24 15:07:22,825 | INFO | Factor backtest success. alpha_id=RRko7QLo attempts=1
2026-04-24 15:09:29,426 | INFO | Factor backtest success. alpha_id=LLlw76E2 attempts=1
2026-04-24 15:10:21,138 | INFO | Factor backtest success. alpha_id=VkYL72Ww attempts=1
2026-04-24 15:12:42,800 | INFO | Factor backtest success. alpha_id=LLlw7Zam attempts=1
2026-04-24 15:13:02,163 | INFO | Factor backtest success. alpha_id=mLxNjYZ9 attempts=1
2026-04-24 15:14:34,398 | INFO | Factor backtest success. alpha_id=kqLMjOxO attempts=1
2026-04-24 15:14:58,782 | INFO | Factor backtest success. alpha_id=RRko7P8n attempts=1
2026-04-24 15:16:25,007 | INFO | Factor backtest success. alpha_id=88KZlwWq attempts=1
2026-04-24 15:17:11,329 | INFO | Factor backtest success. alpha_id=blWgRl6Z attempts=1
2026-04-24 15:19:11,116 | INFO | Factor backtest success. alpha_id=xAmoYXbp attempts=1
2026-04-24 15:19:11,117 | INFO | Batch progress 180/500
2026-04-24 15:20:11,369 | INFO | Factor backtest success. alpha_id=88KZ36Gv attempts=1
2026-04-24 15:21:12,610 | INFO | Factor backtest success. alpha_id=MP5n1xMz attempts=1
2026-04-24 15:23:04,309 | INFO | Factor backtest success. alpha_id=RRkoV6Ja attempts=1
2026-04-24 15:23:40,880 | INFO | Factor backtest success. alpha_id=j2dJ3Y0E attempts=1
2026-04-24 15:25:21,034 | INFO | Factor backtest success. alpha_id=kqLMV9QP attempts=1
2026-04-24 15:25:22,139 | INFO | Factor backtest success. alpha_id=N15GQ87q attempts=1
2026-04-24 15:27:08,330 | INFO | Factor backtest success. alpha_id=YPWO5RNw attempts=1
2026-04-24 15:28:22,991 | WARNING | Factor backtest attempt 1/3 failed: 401 Client Error: Unauthorized for url: https://api.worldquantbrain.com/simulations/F4OzHdtZ51A963Pt2PcDQs
2026-04-24 15:28:24,005 | WARNING | Factor backtest attempt 1/3 failed: 401 Client Error: Unauthorized for url: https://api.worldquantbrain.com/simulations/pnmcl9364CFam9R7wBUWtQ
2026-04-24 15:28:24,271 | WARNING | Factor backtest attempt 1/3 failed: 401 Client Error: Unauthorized for url: https://api.worldquantbrain.com/simulations/ye9Ai3vq4D29daSbgrT8ht
2026-04-24 15:28:25,028 | WARNING | Factor backtest attempt 2/3 failed: 401 Client Error: Unauthorized for url: https://api.worldquantbrain.com/simulations
2026-04-24 15:28:26,043 | WARNING | Factor backtest attempt 2/3 failed: 401 Client Error: Unauthorized for url: https://api.worldquantbrain.com/simulations
2026-04-24 15:28:26,311 | WARNING | Factor backtest attempt 2/3 failed: 401 Client Error: Unauthorized for url: https://api.worldquantbrain.com/simulations
2026-04-24 15:28:27,066 | WARNING | Factor backtest attempt 3/3 failed: 401 Client Error: Unauthorized for url: https://api.worldquantbrain.com/simulations
2026-04-24 15:28:27,068 | WARNING | Factor 188 skipped after retries: Failed after 3 attempts: 401 Client Error: Unauthorized for url: https://api.worldquantbrain.com/simulations
2026-04-24 15:28:27,107 | WARNING | Factor backtest attempt 1/3 failed: 401 Client Error: Unauthorized for url: https://api.worldquantbrain.com/simulations
2026-04-24 15:28:28,079 | WARNING | Factor backtest attempt 3/3 failed: 401 Client Error: Unauthorized for url: https://api.worldquantbrain.com/simulations
2026-04-24 15:28:28,080 | WARNING | Factor 13 skipped after retries: Failed after 3 attempts: 401 Client Error: Unauthorized for url: https://api.worldquantbrain.com/simulations
2026-04-24 15:28:28,123 | WARNING | Factor backtest attempt 1/3 failed: 401 Client Error: Unauthorized for url: https://api.worldquantbrain.com/simulations
2026-04-24 15:28:28,348 | WARNING | Factor backtest attempt 3/3 failed: 401 Client Error: Unauthorized for url: https://api.worldquantbrain.com/simulations
2026-04-24 15:28:28,349 | WARNING | Factor 190 skipped after retries: Failed after 3 attempts: 401 Client Error: Unauthorized for url: https://api.worldquantbrain.com/simulations
2026-04-24 15:28:28,349 | INFO | Batch progress 190/500
2026-04-24 15:28:28,472 | WARNING | Factor backtest attempt 1/3 failed: 401 Client Error: Unauthorized for url: https://api.worldquantbrain.com/simulations
2026-04-24 15:28:29,146 | WARNING | Factor backtest attempt 2/3 failed: 401 Client Error: Unauthorized for url: https://api.worldquantbrain.com/simulations
2026-04-24 15:28:30,187 | WARNING | Factor backtest attempt 2/3 failed: 401 Client Error: Unauthorized for url: https://api.worldquantbrain.com/simulations
2026-04-24 15:28:30,514 | WARNING | Factor backtest attempt 2/3 failed: 401 Client Error: Unauthorized for url: https://api.worldquantbrain.com/simulations
2026-04-24 15:28:31,189 | WARNING | Factor backtest attempt 3/3 failed: 401 Client Error: Unauthorized for url: https://api.worldquantbrain.com/simulations
2026-04-24 15:28:31,191 | WARNING | Factor 191 skipped after retries: Failed after 3 attempts: 401 Client Error: Unauthorized for url: https://api.worldquantbrain.com/simulations
2026-04-24 15:28:31,229 | WARNING | Factor backtest attempt 1/3 failed: 401 Client Error: Unauthorized for url: https://api.worldquantbrain.com/simulations
2026-04-24 15:28:32,229 | WARNING | Factor backtest attempt 3/3 failed: 401 Client Error: Unauthorized for url: https://api.worldquantbrain.com/simulations
2026-04-24 15:28:32,231 | WARNING | Factor 192 skipped after retries: Failed after 3 attempts: 401 Client Error: Unauthorized for url: https://api.worldquantbrain.com/simulations
2026-04-24 15:28:32,310 | WARNING | Factor backtest attempt 1/3 failed: 401 Client Error: Unauthorized for url: https://api.worldquantbrain.com/simulations
2026-04-24 15:28:32,552 | WARNING | Factor backtest attempt 3/3 failed: 401 Client Error: Unauthorized for url: https://api.worldquantbrain.com/simulations
2026-04-24 15:28:32,554 | WARNING | Factor 193 skipped after retries: Failed after 3 attempts: 401 Client Error: Unauthorized for url: https://api.worldquantbrain.com/simulations
2026-04-24 15:28:32,591 | WARNING | Factor backtest attempt 1/3 failed: 401 Client Error: Unauthorized for url: https://api.worldquantbrain.com/simulations
2026-04-24 15:28:33,270 | WARNING | Factor backtest attempt 2/3 failed: 401 Client Error: Unauthorized for url: https://api.worldquantbrain.com/simulations
2026-04-24 15:28:34,347 | WARNING | Factor backtest attempt 2/3 failed: 401 Client Error: Unauthorized for url: https://api.worldquantbrain.com/simulations
2026-04-24 15:28:34,628 | WARNING | Factor backtest attempt 2/3 failed: 401 Client Error: Unauthorized for url: https://api.worldquantbrain.com/simulations
2026-04-24 15:28:35,308 | WARNING | Factor backtest attempt 3/3 failed: 401 Client Error: Unauthorized for url: https://api.worldquantbrain.com/simulations
2026-04-24 15:28:35,310 | WARNING | Factor 194 skipped after retries: Failed after 3 attempts: 401 Client Error: Unauthorized for url: https://api.worldquantbrain.com/simulations
2026-04-24 15:28:35,367 | WARNING | Factor backtest attempt 1/3 failed: 401 Client Error: Unauthorized for url: https://api.worldquantbrain.com/simulations
2026-04-24 15:28:36,385 | WARNING | Factor backtest attempt 3/3 failed: 401 Client Error: Unauthorized for url: https://api.worldquantbrain.com/simulations
2026-04-24 15:28:36,386 | WARNING | Factor 195 skipped after retries: Failed after 3 attempts: 401 Client Error: Unauthorized for url: https://api.worldquantbrain.com/simulations
2026-04-24 15:28:36,422 | WARNING | Factor backtest attempt 1/3 failed: 401 Client Error: Unauthorized for url: https://api.worldquantbrain.com/simulations
2026-04-24 15:28:36,665 | WARNING | Factor backtest attempt 3/3 failed: 401 Client Error: Unauthorized for url: https://api.worldquantbrain.com/simulations
2026-04-24 15:28:36,666 | WARNING | Factor 196 skipped after retries: Failed after 3 attempts: 401 Client Error: Unauthorized for url: https://api.worldquantbrain.com/simulations
